"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008250","GO:0008250","oligosaccharyltransferase complex","3/346","10/25124",0.000289194941386203,0.00439050501922691,0.00359764041915851,"OST1b/OST1a/DAD2",3
"GO:0005802","GO:0005802","trans-Golgi network","13/346","313/25124",0.000438798541845445,0.00610661304068245,0.00500384302104455,"AtSCAMP2/NA/ATFUT12/AtVHP2;1/ATVSR3/NA/PRA1.B4/AT-P4H-2/MANIA/ATHSGBP/AP4M/UGNT1/NA",13
"GO:0000139","GO:0000139","Golgi membrane","7/346","105/25124",0.000634556918431731,0.0079730527769515,0.00653322950522341,"AtSCAMP2/ATUTR3/ATUTR1/MANIA/ATHSGBP/UGNT1/ROCK1",7
"GO:0030867","GO:0030867","rough endoplasmic reticulum membrane","3/346","13/25124",0.000668399633995934,0.0079730527769515,0.00653322950522341,"NA/ATERDJ2A/NA",3
"GO:0016021","GO:0016021","integral component of membrane","15/346","421/25124",0.000810709561419545,0.00878876104336728,0.00720163211873777,"NA/ATUTR3/ATERDJ2A/ATUTR1/ATSPP/AHA1/NA/GPT/NA/NA/AtOM47/ATSYP23/DER1/MIC60/ROCK1",15
"GO:0005791","GO:0005791","rough endoplasmic reticulum","3/346","14/25124",0.000842036986190877,0.00878876104336728,0.00720163211873777,"NA/ATERDJ2A/NA",3
"GO:0030119","GO:0030119","AP-type membrane coat adaptor complex","3/346","19/25124",0.00213008664431491,0.0209249688000347,0.017146208282411,"AP4E/AP4M/AP4B",3
"GO:0030117","GO:0030117","membrane coat","5/346","69/25124",0.0026307931340909,0.0231232870206937,0.01894754057794,"AP4E/CLC3/AP4M/NA/AP4B",5
"GO:0048475","GO:0048475","coated membrane","5/346","69/25124",0.0026307931340909,0.0231232870206937,0.01894754057794,"AP4E/CLC3/AP4M/NA/AP4B",5
"GO:0099503","GO:0099503","secretory vesicle","8/346","174/25124",0.00293119772136589,0.0244755009734052,0.020055563356714,"ATPCB/ATPDI1/NA/HSP70/AtENODL2/CYCLASE1/NA/BGLU37",8
"GO:0031985","GO:0031985","Golgi cisterna","8/346","187/25124",0.00453065463497911,0.0343922199781125,0.0281814597992728,"NA/ATFUT12/AtVHP2;1/ATVSR3/AT-P4H-2/MANIA/PRA1.B1/NA",8
"GO:0031225","GO:0031225","anchored component of membrane","11/346","315/25124",0.00453071161388308,0.0343922199781125,0.0281814597992728,"AtENODL8/NA/NA/NA/NA/NA/AGP10/AtENODL2/NA/AGP25/NA",11
"GO:0030118","GO:0030118","clathrin coat","3/346","26/25124",0.00532300891088492,0.0386496733964253,0.0316700759000018,"CLC3/AP4M/AP4B",3
"GO:0005795","GO:0005795","Golgi stack","8/346","196/25124",0.00598127804432678,0.0416197263917739,0.0341037783229159,"NA/ATFUT12/AtVHP2;1/ATVSR3/AT-P4H-2/MANIA/PRA1.B1/NA",8
"GO:0030173","GO:0030173","integral component of Golgi membrane","3/346","34/25124",0.0112995338287945,0.0725777749772567,0.0594712306778655,"ATUTR3/ATUTR1/ROCK1",3
"GO:0031228","GO:0031228","intrinsic component of Golgi membrane","3/346","34/25124",0.0112995338287945,0.0725777749772567,0.0594712306778655,"ATUTR3/ATUTR1/ROCK1",3
"GO:0030131","GO:0030131","clathrin adaptor complex","2/346","13/25124",0.0133434215844819,0.0825315335040179,0.0676274778160878,"AP4M/AP4B",2
"GO:0005788","GO:0005788","endoplasmic reticulum lumen","2/346","15/25124",0.0176400839867724,0.101582552613482,0.0832381458540984,"ATP58IPK/AtOS9",2
"GO:0005801","GO:0005801","cis-Golgi network","2/346","15/25124",0.0176400839867724,0.101582552613482,0.0832381458540984,"ERD2B/HAI1",2
"GO:0010008","GO:0010008","endosome membrane","4/346","73/25124",0.0182891708546715,0.101809717757671,0.083424288109028,"AtSCAMP2/VPS28-2/ATHSGBP/NA",4
"GO:0009531","GO:0009531","secondary cell wall","2/346","17/25124",0.0224392006191012,0.120882145270642,0.0990524984883924,"ATROPGEF4/ARAC10",2
"GO:0031306","GO:0031306","intrinsic component of mitochondrial outer membrane","2/346","19/25124",0.0277102315678631,0.136106137406857,0.111527247796353,"NA/AtOM47",2
"GO:0031307","GO:0031307","integral component of mitochondrial outer membrane","2/346","19/25124",0.0277102315678631,0.136106137406857,0.111527247796353,"NA/AtOM47",2
"GO:0032588","GO:0032588","trans-Golgi network membrane","2/346","19/25124",0.0277102315678631,0.136106137406857,0.111527247796353,"AtSCAMP2/ATHSGBP",2
"GO:0032592","GO:0032592","integral component of mitochondrial membrane","3/346","57/25124",0.0439072747337859,0.208100074401905,0.170520073572315,"NA/AtOM47/MIC60",3
"GO:0009505","GO:0009505","plant-type cell wall","7/346","235/25124",0.0448598962782551,0.208100074401905,0.170520073572315,"ATPDI10/OST1a/NA/ATROPGEF4/ATPCB/PAE8/ARAC10",7
"GO:0098573","GO:0098573","intrinsic component of mitochondrial membrane","3/346","60/25124",0.0498485896605752,0.224992283062596,0.184361782528443,"NA/AtOM47/MIC60",3
"GO:0010494","GO:0010494","cytoplasmic stress granule","2/346","32/25124",0.0715683944037107,0.314524259616307,0.257725520013362,"AtTudor1/TZF9",2
"GO:0046658","GO:0046658","anchored component of plasma membrane","5/346","174/25124",0.0933065278885944,0.399543337369109,0.327391325924893,"AtENODL8/NA/NA/AtENODL2/NA",5
"GO:0005740","GO:0005740","mitochondrial envelope","7/346","290/25124",0.107364158645791,0.448245362346179,0.367298437472444,"NA/AtOM47/NDB2/MIC60/AAC2/NA/AtPAM16L",7
"GO:0005663","GO:0005663","DNA replication factor C complex","1/346","10/25124",0.12951002523658,0.527516444256312,0.432254256245323,"NA",1
"GO:0030904","GO:0030904","retromer complex","1/346","11/25124",0.141502918892235,0.53706789670462,0.440080848229439,"ATSNX1",1
"GO:0071458","GO:0071458","integral component of cytoplasmic side of endoplasmic reticulum membrane","1/346","11/25124",0.141502918892235,0.53706789670462,0.440080848229439,"ATSPP",1
"GO:0098554","GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","1/346","11/25124",0.141502918892235,0.53706789670462,0.440080848229439,"ATSPP",1
"GO:0005798","GO:0005798","Golgi-associated vesicle","3/346","96/25124",0.146589449064764,0.544009733195901,0.445769084875305,"NA/ATPDI12/CLC3",3
"GO:0005777","GO:0005777","peroxisome","7/346","324/25124",0.161481823146968,0.566843133180885,0.464479088014592,"CAT1/UP9/AXS1/FRK1/ATGPX2/BGLU37/ATMYA2",7
"GO:0042579","GO:0042579","microbody","7/346","324/25124",0.161481823146968,0.566843133180885,0.464479088014592,"CAT1/UP9/AXS1/FRK1/ATGPX2/BGLU37/ATMYA2",7
"GO:0031966","GO:0031966","mitochondrial membrane","6/346","270/25124",0.170247643994038,0.566843133180885,0.464479088014592,"NA/AtOM47/NDB2/MIC60/NA/AtPAM16L",6
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle","2/346","55/25124",0.175291320478485,0.566843133180885,0.464479088014592,"NA/ATPDI12",2
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","6/346","273/25124",0.176260695507072,0.566843133180885,0.464479088014592,"AtENODL8/NA/NA/NA/AtENODL2/NA",6
"GO:0031312","GO:0031312","extrinsic component of organelle membrane","1/346","14/25124",0.176502053445545,0.566843133180885,0.464479088014592,"NDB2",1
"GO:0090576","GO:0090576","RNA polymerase III transcription regulator complex","1/346","14/25124",0.176502053445545,0.566843133180885,0.464479088014592,"NA",1
"GO:0005741","GO:0005741","mitochondrial outer membrane","2/346","57/25124",0.18518474905128,0.580941468062565,0.476031458229647,"NA/AtOM47",2
"GO:0005758","GO:0005758","mitochondrial intermembrane space","1/346","15/25124",0.187849336978315,0.580941468062565,0.476031458229647,"NDB2",1
"GO:0017119","GO:0017119","Golgi transport complex","1/346","16/25124",0.199040707777849,0.58315435436668,0.477844727813857,"ATVSR3",1
"GO:0030140","GO:0030140","trans-Golgi network transport vesicle","1/346","16/25124",0.199040707777849,0.58315435436668,0.477844727813857,"CLC3",1
"GO:0031970","GO:0031970","organelle envelope lumen","1/346","16/25124",0.199040707777849,0.58315435436668,0.477844727813857,"NDB2",1
"GO:0030125","GO:0030125","clathrin vesicle coat","1/346","17/25124",0.21007830197527,0.594455604513581,0.487105128186357,"CLC3",1
"GO:0000932","GO:0000932","P-body","2/346","63/25124",0.215282174796392,0.594455604513581,0.487105128186357,"AtTudor1/TZF9",2
"GO:0030135","GO:0030135","coated vesicle","3/346","118/25124",0.222214213119807,0.594455604513581,0.487105128186357,"NA/ATPDI12/CLC3",3
"GO:0009986","GO:0009986","cell surface","1/346","19/25124",0.231700559571721,0.594455604513581,0.487105128186357,"ANNAT2",1
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","1/346","19/25124",0.231700559571721,0.594455604513581,0.487105128186357,"CLC3",1
"GO:0035838","GO:0035838","growing cell tip","1/346","19/25124",0.231700559571721,0.594455604513581,0.487105128186357,"ATSGP2",1
"GO:0090404","GO:0090404","pollen tube tip","1/346","19/25124",0.231700559571721,0.594455604513581,0.487105128186357,"ATSGP2",1
"GO:0010287","GO:0010287","plastoglobule","2/346","67/25124",0.235585972755466,0.594455604513581,0.487105128186357,"NA/CCD4",2
"GO:0048046","GO:0048046","apoplast","6/346","301/25124",0.23615080715432,0.594455604513581,0.487105128186357,"ANN1/mMDH2/CLE25/ATPCB/AtENODL2/BGLU37",6
"GO:0042575","GO:0042575","DNA polymerase complex","1/346","20/25124",0.242289350903654,0.594455604513581,0.487105128186357,"NA",1
"GO:0015629","GO:0015629","actin cytoskeleton","2/346","70/25124",0.250883058584115,0.594455604513581,0.487105128186357,"ADF6/ATMYA2",2
"GO:0005769","GO:0005769","early endosome","1/346","21/25124",0.252732622278229,0.594455604513581,0.487105128186357,"ATHSGBP",1
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","1/346","21/25124",0.252732622278229,0.594455604513581,0.487105128186357,"NA",1
"GO:0030427","GO:0030427","site of polarized growth","1/346","21/25124",0.252732622278229,0.594455604513581,0.487105128186357,"ATSGP2",1
"GO:0036452","GO:0036452","ESCRT complex","1/346","23/25124",0.273190554461941,0.622314781620566,0.509933322475093,"VPS28-2",1
"GO:0005680","GO:0005680","anaphase-promoting complex","1/346","24/25124",0.283209122174629,0.622314781620566,0.509933322475093,"CCS52A1",1
"GO:0005771","GO:0005771","multivesicular body","1/346","24/25124",0.283209122174629,0.622314781620566,0.509933322475093,"ATSNX1",1
"GO:0051286","GO:0051286","cell tip","1/346","24/25124",0.283209122174629,0.622314781620566,0.509933322475093,"ATSGP2",1
"GO:0060187","GO:0060187","cell pole","1/346","24/25124",0.283209122174629,0.622314781620566,0.509933322475093,"ATSGP2",1
"GO:0000776","GO:0000776","kinetochore","1/346","25/25124",0.293089984474532,0.627513171887781,0.514192955218478,"NDC80",1
"GO:0005905","GO:0005905","clathrin-coated pit","1/346","25/25124",0.293089984474532,0.627513171887781,0.514192955218478,"CLC3",1
"GO:0005744","GO:0005744","TIM23 mitochondrial import inner membrane translocase complex","1/346","26/25124",0.302835028714216,0.640170250573089,0.524564340211166,"AtPAM16L",1
"GO:0000138","GO:0000138","Golgi trans cisterna","2/346","85/25124",0.327242303638745,0.678852032648807,0.556260726406208,"ATFUT12/PRA1.B1",2
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex","3/346","148/25124",0.333751411943281,0.678852032648807,0.556260726406208,"MIC60/NA/AtPAM16L",3
"GO:0008023","GO:0008023","transcription elongation factor complex","1/346","30/25124",0.340493876702083,0.678852032648807,0.556260726406208,"NA",1
"GO:0005743","GO:0005743","mitochondrial inner membrane","4/346","216/25124",0.34701422426863,0.678852032648807,0.556260726406208,"NDB2/MIC60/NA/AtPAM16L",4
"GO:0035770","GO:0035770","ribonucleoprotein granule","2/346","89/25124",0.34733028079195,0.678852032648807,0.556260726406208,"AtTudor1/TZF9",2
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","2/346","89/25124",0.34733028079195,0.678852032648807,0.556260726406208,"AtTudor1/TZF9",2
"GO:0000152","GO:0000152","nuclear ubiquitin ligase complex","1/346","32/25124",0.358555600555812,0.678852032648807,0.556260726406208,"CCS52A1",1
"GO:0031305","GO:0031305","integral component of mitochondrial inner membrane","1/346","32/25124",0.358555600555812,0.678852032648807,0.556260726406208,"MIC60",1
"GO:0098562","GO:0098562","cytoplasmic side of membrane","1/346","32/25124",0.358555600555812,0.678852032648807,0.556260726406208,"ATSPP",1
"GO:1905368","GO:1905368","peptidase complex","2/346","93/25124",0.367215796294795,0.678852032648807,0.556260726406208,"NA/NA",2
"GO:0098797","GO:0098797","plasma membrane protein complex","1/346","33/25124",0.367400641294202,0.678852032648807,0.556260726406208,"CLC3",1
"GO:0099080","GO:0099080","supramolecular complex","5/346","290/25124",0.369913383060129,0.678852032648807,0.556260726406208,"RSW7/NDC80/AtTudor1/WVD2/TZF9",5
"GO:0031304","GO:0031304","intrinsic component of mitochondrial inner membrane","1/346","36/25124",0.393212697386744,0.713766526778112,0.584870144854425,"MIC60",1
"GO:0009504","GO:0009504","cell plate","1/346","39/25124",0.417974459627488,0.742571646359474,0.608473457464429,"ATRAB-A2B",1
"GO:0098552","GO:0098552","side of membrane","1/346","39/25124",0.417974459627488,0.742571646359474,0.608473457464429,"ATSPP",1
"GO:0030658","GO:0030658","transport vesicle membrane","1/346","41/25124",0.433919922045065,0.762785547173956,0.625037006823916,"CLC3",1
"GO:0000151","GO:0000151","ubiquitin ligase complex","5/346","318/25124",0.445816197508792,0.775534426916336,0.635483614869989,"PRT1/NA/CCS52A1/DER1/NA",5
"GO:0000775","GO:0000775","chromosome, centromeric region","1/346","47/25124",0.479189725556818,0.785397030627821,0.643565168494275,"NDC80",1
"GO:0031201","GO:0031201","SNARE complex","1/346","47/25124",0.479189725556818,0.785397030627821,0.643565168494275,"ATSYP23",1
"GO:0005657","GO:0005657","replication fork","1/346","48/25124",0.486375607239529,0.785397030627821,0.643565168494275,"NA",1
"GO:0042995","GO:0042995","cell projection","2/346","119/25124",0.489406546872562,0.785397030627821,0.643565168494275,"ATSGP2/ARAC10",2
"GO:0005811","GO:0005811","lipid droplet","1/346","49/25124",0.493462624303459,0.785397030627821,0.643565168494275,"ABX45",1
"GO:0030120","GO:0030120","vesicle coat","1/346","49/25124",0.493462624303459,0.785397030627821,0.643565168494275,"CLC3",1
"GO:0055028","GO:0055028","cortical microtubule","1/346","49/25124",0.493462624303459,0.785397030627821,0.643565168494275,"WVD2",1
"GO:0019867","GO:0019867","outer membrane","2/346","120/25124",0.493812504286953,0.785397030627821,0.643565168494275,"NA/AtOM47",2
"GO:0031968","GO:0031968","organelle outer membrane","2/346","120/25124",0.493812504286953,0.785397030627821,0.643565168494275,"NA/AtOM47",2
"GO:0030136","GO:0030136","clathrin-coated vesicle","1/346","50/25124",0.500452133056839,0.788448171891436,0.646065315763546,"CLC3",1
"GO:0030981","GO:0030981","cortical microtubule cytoskeleton","1/346","52/25124",0.51414395834979,0.800953326664117,0.656312212205075,"WVD2",1
"GO:0005938","GO:0005938","cell cortex","2/346","126/25124",0.519736389797479,0.800953326664117,0.656312212205075,"WVD2/ARAC10",2
"GO:0005856","GO:0005856","cytoskeleton","5/346","348/25124",0.524383445394347,0.800953326664117,0.656312212205075,"RSW7/ADF6/WVD2/ATMYA2/ARAC10",5
"GO:0005881","GO:0005881","cytoplasmic microtubule","1/346","56/25124",0.540415158158975,0.800953326664117,0.656312212205075,"WVD2",1
"GO:0030133","GO:0030133","transport vesicle","1/346","56/25124",0.540415158158975,0.800953326664117,0.656312212205075,"CLC3",1
"GO:0019866","GO:0019866","organelle inner membrane","4/346","282/25124",0.545693445326597,0.800953326664117,0.656312212205075,"NDB2/MIC60/NA/AtPAM16L",4
"GO:0005747","GO:0005747","mitochondrial respiratory chain complex I","1/346","57/25124",0.546758558321613,0.800953326664117,0.656312212205075,"NA",1
"GO:0045271","GO:0045271","respiratory chain complex I","1/346","57/25124",0.546758558321613,0.800953326664117,0.656312212205075,"NA",1
"GO:0030964","GO:0030964","NADH dehydrogenase complex","1/346","58/25124",0.553014653539258,0.803073453400488,0.658049473319026,"NA",1
"GO:0030863","GO:0030863","cortical cytoskeleton","1/346","59/25124",0.559184641964831,0.805033062139025,0.659655203769765,"WVD2",1
"GO:0030660","GO:0030660","Golgi-associated vesicle membrane","1/346","60/25124",0.565269705355223,0.806837955507028,0.661134158310203,"CLC3",1
"GO:0098590","GO:0098590","plasma membrane region","1/346","61/25124",0.571271009295021,0.808493716544648,0.662490911760506,"CLC3",1
"GO:1990204","GO:1990204","oxidoreductase complex","2/346","141/25124",0.580566059123499,0.811258578003936,0.664756477406314,"NA/NA",2
"GO:0098798","GO:0098798","mitochondrial protein complex","3/346","219/25124",0.58294029557169,0.811258578003936,0.664756477406314,"MIC60/NA/AtPAM16L",3
"GO:0030662","GO:0030662","coated vesicle membrane","1/346","65/25124",0.594461388483791,0.820454974188373,0.672292131386627,"CLC3",1
"GO:0005770","GO:0005770","late endosome","1/346","67/25124",0.605583174483924,0.828954017531274,0.679256364822348,"ATSNX1",1
"GO:0030659","GO:0030659","cytoplasmic vesicle membrane","1/346","68/25124",0.611029485759359,0.829609139201731,0.679793180562402,"CLC3",1
"GO:0098687","GO:0098687","chromosomal region","1/346","71/25124",0.626922577247217,0.837750258778326,0.686464126323242,"NDC80",1
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","3/346","234/25124",0.627720560026727,0.837750258778326,0.686464126323242,"NA/PRS2/APL4",3
"GO:0012506","GO:0012506","vesicle membrane","1/346","72/25124",0.632075045545324,0.837750258778326,0.686464126323242,"CLC3",1
"GO:0019898","GO:0019898","extrinsic component of membrane","1/346","76/25124",0.651985031214289,0.857334647344774,0.702511844656922,"NDB2",1
"GO:0005819","GO:0005819","spindle","1/346","78/25124",0.661533409314903,0.863094369965538,0.707231440879419,"RSW7",1
"GO:0099023","GO:0099023","vesicle tethering complex","1/346","80/25124",0.670820547949759,0.868426600834184,0.711600744459148,"ATVSR3",1
"GO:0005874","GO:0005874","microtubule","2/346","169/25124",0.678519223149191,0.87163623281473,0.714230761209675,"RSW7/WVD2",2
"GO:0090406","GO:0090406","pollen tube","1/346","86/25124",0.697184835296919,0.888777614462485,0.72827664595098,"ATSGP2",1
"GO:0098803","GO:0098803","respiratory chain complex","1/346","89/25124",0.709566444970681,0.894218511279501,0.732734991908825,"NA",1
"GO:0099081","GO:0099081","supramolecular polymer","2/346","184/25124",0.722871251633129,0.894218511279501,0.732734991908825,"RSW7/WVD2",2
"GO:0099512","GO:0099512","supramolecular fiber","2/346","184/25124",0.722871251633129,0.894218511279501,0.732734991908825,"RSW7/WVD2",2
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","2/346","184/25124",0.722871251633129,0.894218511279501,0.732734991908825,"RSW7/WVD2",2
"GO:0005746","GO:0005746","mitochondrial respirasome","1/346","94/25124",0.729090721822556,0.89528051870858,0.733605215456132,"NA",1
"GO:0070469","GO:0070469","respirasome","1/346","96/25124",0.736528883294486,0.897812580366272,0.735680021730951,"NA",1
"GO:0005887","GO:0005887","integral component of plasma membrane","1/346","98/25124",0.743763394564665,0.900061499219559,0.737522816883345,"NA",1
"GO:0120025","GO:0120025","plasma membrane bounded cell projection","1/346","103/25124",0.76099481937393,0.914288739823355,0.749180814226512,"ATSGP2",1
"GO:0005635","GO:0005635","nuclear envelope","1/346","108/25124",0.77707058686174,0.926934200042219,0.759542678887415,"AtTudor1",1
"GO:0022626","GO:0022626","cytosolic ribosome","3/346","320/25124",0.819467964232878,0.970575532105607,0.795302988803838,"CAT1/BGLU37/Cpn60beta3",3
"GO:0009705","GO:0009705","plant-type vacuole membrane","1/346","129/25124",0.833623065187635,0.9752850203107,0.79916200844873,"PHT5;1",1
"GO:0005667","GO:0005667","transcription regulator complex","1/346","131/25124",0.838197509340308,0.9752850203107,0.79916200844873,"NA",1
"GO:0015630","GO:0015630","microtubule cytoskeleton","2/346","255/25124",0.868500771585406,0.9752850203107,0.79916200844873,"RSW7/WVD2",2
"GO:0000790","GO:0000790","nuclear chromatin","1/346","150/25124",0.87586012306311,0.9752850203107,0.79916200844873,"AtHMGB1",1
"GO:0018995","GO:0018995","host cellular component","1/346","161/25124",0.89352459944633,0.9752850203107,0.79916200844873,"ATHSFA1D",1
"GO:0033643","GO:0033643","host cell part","1/346","161/25124",0.89352459944633,0.9752850203107,0.79916200844873,"ATHSFA1D",1
"GO:0033646","GO:0033646","host intracellular part","1/346","161/25124",0.89352459944633,0.9752850203107,0.79916200844873,"ATHSFA1D",1
"GO:0033647","GO:0033647","host intracellular organelle","1/346","161/25124",0.89352459944633,0.9752850203107,0.79916200844873,"ATHSFA1D",1
"GO:0033648","GO:0033648","host intracellular membrane-bounded organelle","1/346","161/25124",0.89352459944633,0.9752850203107,0.79916200844873,"ATHSFA1D",1
"GO:0042025","GO:0042025","host cell nucleus","1/346","161/25124",0.89352459944633,0.9752850203107,0.79916200844873,"ATHSFA1D",1
"GO:0043656","GO:0043656","host intracellular region","1/346","161/25124",0.89352459944633,0.9752850203107,0.79916200844873,"ATHSFA1D",1
"GO:0043657","GO:0043657","host cell","1/346","161/25124",0.89352459944633,0.9752850203107,0.79916200844873,"ATHSFA1D",1
"GO:0005840","GO:0005840","ribosome","3/346","390/25124",0.906617628129292,0.983150285049297,0.805606914947423,"CAT1/BGLU37/Cpn60beta3",3
"GO:0000325","GO:0000325","plant-type vacuole","1/346","177/25124",0.914840420224289,0.985666775338428,0.807668961827895,"PHT5;1",1
"GO:0005694","GO:0005694","chromosome","3/346","416/25124",0.92779420067458,0.993215586619583,0.813854561995246,"NA/AtHMGB1/NDC80",3
"GO:0000785","GO:0000785","chromatin","1/346","226/25124",0.957072810019742,0.998706482784471,0.818353878108926,"AtHMGB1",1
"GO:0005730","GO:0005730","nucleolus","3/346","486/25124",0.964835849236829,0.998706482784471,0.818353878108926,"ATPDI10/NA/PCK1",3
"GO:0031461","GO:0031461","cullin-RING ubiquitin ligase complex","1/346","241/25124",0.965202917563905,0.998706482784471,0.818353878108926,"CCS52A1",1
"GO:0000228","GO:0000228","nuclear chromosome","1/346","242/25124",0.965686773631216,0.998706482784471,0.818353878108926,"AtHMGB1",1
"GO:0009535","GO:0009535","chloroplast thylakoid membrane","1/346","329/25124",0.989873808584383,0.998706482784471,0.818353878108926,"CURT1D",1
"GO:0055035","GO:0055035","plastid thylakoid membrane","1/346","335/25124",0.990692686525574,0.998706482784471,0.818353878108926,"CURT1D",1
"GO:0042651","GO:0042651","thylakoid membrane","1/346","363/25124",0.993722242483053,0.998706482784471,0.818353878108926,"CURT1D",1
"GO:0034357","GO:0034357","photosynthetic membrane","1/346","364/25124",0.993809965276998,0.998706482784471,0.818353878108926,"CURT1D",1
"GO:0009534","GO:0009534","chloroplast thylakoid","1/346","413/25124",0.996895961769703,0.998706482784471,0.818353878108926,"CURT1D",1
"GO:0031976","GO:0031976","plastid thylakoid","1/346","416/25124",0.997024536701143,0.998706482784471,0.818353878108926,"CURT1D",1
"GO:0005654","GO:0005654","nucleoplasm","1/346","475/25124",0.998706482784471,0.998706482784471,0.818353878108926,"NA",1
