"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009767","GO:0009767","photosynthetic electron transport chain","2/28","48/21895",0.00171538255070645,0.0133194409819559,0.00839103538735661,"PnsL2/NDF2",2
"GO:0071229","GO:0071229","cellular response to acid chemical","2/28","61/21895",0.00275452354254752,0.0201998393120151,0.0127255766000733,"CRB/AtLrgB",2
"GO:0009658","GO:0009658","chloroplast organization","3/28","240/21895",0.00348009851680309,0.0241775265377899,0.0152314561123238,"CRB/AtLrgB/CSP41A",3
"GO:0009657","GO:0009657","plastid organization","3/28","311/21895",0.00714878273468215,0.0462970687838678,0.029166414943585,"CRB/AtLrgB/CSP41A",3
"GO:0022900","GO:0022900","electron transport chain","2/28","101/21895",0.00736544276106987,0.0462970687838678,0.029166414943585,"PnsL2/NDF2",2
"GO:0006417","GO:0006417","regulation of translation","2/28","115/21895",0.00945579780626452,0.0567347868375871,0.0357420108466458,"CRB/CSP41A",2
"GO:0034248","GO:0034248","regulation of cellular amide metabolic process","2/28","118/21895",0.00993434497289769,0.0570145015835867,0.0359182266754653,"CRB/CSP41A",2
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","1/28","11/21895",0.0139807079414485,0.0726102196005735,0.0457432802906324,"ZPR3",1
"GO:0009684","GO:0009684","indoleacetic acid biosynthetic process","1/28","12/21895",0.0152422935829056,0.0726102196005735,0.0457432802906324,"AMI1",1
"GO:0007623","GO:0007623","circadian rhythm","2/28","149/21895",0.0154863553579298,0.0726102196005735,0.0457432802906324,"CRB/CSP41A",2
"GO:0032270","GO:0032270","positive regulation of cellular protein metabolic process","2/28","149/21895",0.0154863553579298,0.0726102196005735,0.0457432802906324,"CRB/CSP41A",2
"GO:0048511","GO:0048511","rhythmic process","2/28","149/21895",0.0154863553579298,0.0726102196005735,0.0457432802906324,"CRB/CSP41A",2
"GO:0009683","GO:0009683","indoleacetic acid metabolic process","1/28","13/21895",0.016502322636494,0.0726102196005735,0.0457432802906324,"AMI1",1
"GO:0015908","GO:0015908","fatty acid transport","1/28","13/21895",0.016502322636494,0.0726102196005735,0.0457432802906324,"ATSPLA2-ALPHA",1
"GO:0051247","GO:0051247","positive regulation of protein metabolic process","2/28","160/21895",0.0177122253894577,0.0732632874259217,0.046154702604847,"CRB/CSP41A",2
"GO:0001709","GO:0001709","cell fate determination","1/28","14/21895",0.0177607969517386,0.0732632874259217,0.046154702604847,"NA",1
"GO:2000038","GO:2000038","regulation of stomatal complex development","1/28","16/21895",0.0202730887547274,0.0810923550189098,0.0510868903229176,"AtEPFL9",1
"GO:0009773","GO:0009773","photosynthetic electron transport in photosystem I","1/28","17/21895",0.0215269099309631,0.0824276189954346,0.0519280853320521,"NDF2",1
"GO:0003002","GO:0003002","regionalization","2/28","179/21895",0.0218558080669713,0.0824276189954346,0.0519280853320521,"ZPR3/AtEPFL9",2
"GO:0010052","GO:0010052","guard cell differentiation","1/28","18/21895",0.0227791837458426,0.0835236737347564,0.052618582336888,"AtEPFL9",1
"GO:0009645","GO:0009645","response to low light intensity stimulus","1/28","20/21895",0.0252790966453559,0.0869932784946586,0.0548043779990274,"Lhca5",1
"GO:0010375","GO:0010375","stomatal complex patterning","1/28","20/21895",0.0252790966453559,0.0869932784946586,0.0548043779990274,"AtEPFL9",1
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","2/28","198/21895",0.026361599543836,0.0869932784946586,0.0548043779990274,"CRB/AtLrgB",2
"GO:0104004","GO:0104004","cellular response to environmental stimulus","2/28","198/21895",0.026361599543836,0.0869932784946586,0.0548043779990274,"CRB/AtLrgB",2
"GO:0010016","GO:0010016","shoot system morphogenesis","2/28","201/21895",0.027104925753089,0.0872646390099452,0.054975330795739,"ZPR3/AtEPFL9",2
"GO:0007389","GO:0007389","pattern specification process","2/28","212/21895",0.0299026073196693,0.0939796230046751,0.0592056636153854,"ZPR3/AtEPFL9",2
"GO:0031668","GO:0031668","cellular response to extracellular stimulus","2/28","215/21895",0.0306849786218387,0.094195748327505,0.0593418191217934,"CRB/AtLrgB",2
"GO:0071496","GO:0071496","cellular response to external stimulus","2/28","221/21895",0.0322741570017365,0.0968224710052096,0.0609966125152437,"CRB/AtLrgB",2
"GO:0009943","GO:0009943","adaxial/abaxial axis specification","1/28","28/21895",0.0352172205574611,0.103303846968553,0.0650797760009223,"ZPR3",1
"GO:0010103","GO:0010103","stomatal complex morphogenesis","1/28","30/21895",0.0376864426287127,0.108143704934567,0.0681288093287941,"AtEPFL9",1
"GO:0010305","GO:0010305","leaf vascular tissue pattern formation","1/28","31/21895",0.0389187673305832,0.109303772077383,0.0688596331268997,"ZPR3",1
"GO:0010608","GO:0010608","posttranscriptional regulation of gene expression","2/28","249/21895",0.0401062789109122,0.110292267005009,0.0694823691658347,"CRB/CSP41A",2
"GO:0006364","GO:0006364","rRNA processing","2/28","253/21895",0.0412790694354799,0.111200758479252,0.0700547043051109,"CRB/CSP41A",2
"GO:0009851","GO:0009851","auxin biosynthetic process","1/28","35/21895",0.0438328661651395,0.11379225582646,0.0716873063021558,"AMI1",1
"GO:0016072","GO:0016072","rRNA metabolic process","2/28","262/21895",0.0439651897511323,0.11379225582646,0.0716873063021558,"CRB/CSP41A",2
"GO:0009991","GO:0009991","response to extracellular stimulus","2/28","267/21895",0.0454853037577441,0.115462694154273,0.0727396558069187,"CRB/AtLrgB",2
"GO:0015718","GO:0015718","monocarboxylic acid transport","1/28","39/21895",0.0487227316886454,0.121347180809456,0.0764467885482221,"ATSPLA2-ALPHA",1
"GO:0009955","GO:0009955","adaxial/abaxial pattern specification","1/28","41/21895",0.0511586129476751,0.125054387205428,0.0787822694515854,"ZPR3",1
"GO:0009798","GO:0009798","axis specification","1/28","48/21895",0.0596369213977036,0.143128611354489,0.0901687424003557,"ZPR3",1
"GO:0009817","GO:0009817","defense response to fungus, incompatible interaction","1/28","53/21895",0.0656480806966827,0.154741904499324,0.0974849318616153,"NdhN",1
"GO:0042435","GO:0042435","indole-containing compound biosynthetic process","1/28","54/21895",0.0668458580861386,0.154800934515268,0.097522119830193,"AMI1",1
"GO:0009809","GO:0009809","lignin biosynthetic process","1/28","55/21895",0.0680421547746413,0.154854559142287,0.0975559024899575,"CYP84A1",1
"GO:0034754","GO:0034754","cellular hormone metabolic process","1/28","56/21895",0.0692369725249298,0.154903057174419,0.0975864554767075,"AMI1",1
"GO:0010075","GO:0010075","regulation of meristem growth","1/28","57/21895",0.0704303130977266,0.154946688814999,0.097613942714393,"ZPR3",1
"GO:0009644","GO:0009644","response to high light intensity","1/28","62/21895",0.0763749197835969,0.165126537230808,0.104027084858324,"Lhca5",1
"GO:0009850","GO:0009850","auxin metabolic process","1/28","63/21895",0.0775594341538646,0.165126537230808,0.104027084858324,"AMI1",1
"GO:0042254","GO:0042254","ribosome biogenesis","2/28","366/21895",0.0792393929916943,0.16602539483974,0.104593350816104,"CRB/CSP41A",2
"GO:0010374","GO:0010374","stomatal complex development","1/28","66/21895",0.0811041947887565,0.16727740175181,0.105382095202496,"AtEPFL9",1
"GO:0009808","GO:0009808","lignin metabolic process","1/28","68/21895",0.0834600672370417,0.169067300673939,0.106509702976405,"CYP84A1",1
"GO:0034470","GO:0034470","ncRNA processing","2/28","382/21895",0.0852698655015178,0.169067300673939,0.106509702976405,"CRB/CSP41A",2
"GO:0010051","GO:0010051","xylem and phloem pattern formation","1/28","71/21895",0.0869829587005282,0.169067300673939,0.106509702976405,"ZPR3",1
"GO:0032268","GO:0032268","regulation of cellular protein metabolic process","2/28","390/21895",0.0883372712298579,0.169067300673939,0.106509702976405,"CRB/CSP41A",2
"GO:0010224","GO:0010224","response to UV-B","1/28","74/21895",0.0904927910862807,0.169067300673939,0.106509702976405,"CYP84A1",1
"GO:0009414","GO:0009414","response to water deprivation","2/28","398/21895",0.0914381773022151,0.169067300673939,0.106509702976405,"CRB/AtLrgB",2
"GO:0035266","GO:0035266","meristem growth","1/28","75/21895",0.0916598412604059,0.169067300673939,0.106509702976405,"ZPR3",1
"GO:0018193","GO:0018193","peptidyl-amino acid modification","2/28","400/21895",0.0922185276403304,0.169067300673939,0.106509702976405,"CRB/ATGER3",2
"GO:0042430","GO:0042430","indole-containing compound metabolic process","1/28","78/21895",0.095152334038624,0.170101599080354,0.107161294476459,"AMI1",1
"GO:0009415","GO:0009415","response to water","2/28","408/21895",0.0953599873632289,0.170101599080354,0.107161294476459,"CRB/AtLrgB",2
"GO:0051246","GO:0051246","regulation of protein metabolic process","2/28","412/21895",0.0969425505171588,0.170618888910199,0.107487178819025,"CRB/CSP41A",2
"GO:0048532","GO:0048532","anatomical structure arrangement","1/28","86/21895",0.10440245990286,0.180603619781494,0.113777400021834,"ZPR3",1
"GO:0001101","GO:0001101","response to acid chemical","2/28","440/21895",0.108230838458482,0.180603619781494,0.113777400021834,"CRB/AtLrgB",2
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","2/28","443/21895",0.109461193066625,0.180603619781494,0.113777400021834,"CRB/CSP41A",2
"GO:0042446","GO:0042446","hormone biosynthetic process","1/28","91/21895",0.110137411351064,0.180603619781494,0.113777400021834,"AMI1",1
"GO:0048582","GO:0048582","positive regulation of post-embryonic development","1/28","92/21895",0.111280144449677,0.180603619781494,0.113777400021834,"AtEPFL9",1
"GO:0045165","GO:0045165","cell fate commitment","1/28","94/21895",0.113561366983818,0.180603619781494,0.113777400021834,"NA",1
"GO:0046903","GO:0046903","secretion","1/28","94/21895",0.113561366983818,0.180603619781494,0.113777400021834,"ATSPLA2-ALPHA",1
"GO:0090626","GO:0090626","plant epidermis morphogenesis","1/28","94/21895",0.113561366983818,0.180603619781494,0.113777400021834,"AtEPFL9",1
"GO:0034660","GO:0034660","ncRNA metabolic process","2/28","458/21895",0.115670138566792,0.181767360604959,0.114510538180158,"CRB/CSP41A",2
"GO:0007267","GO:0007267","cell-cell signaling","1/28","99/21895",0.119239747237123,0.185172313356473,0.116655604108145,"AtEPFL9",1
"GO:0009699","GO:0009699","phenylpropanoid biosynthetic process","1/28","104/21895",0.124883043787665,0.191680950929905,0.120755941973385,"CYP84A1",1
"GO:0009965","GO:0009965","leaf morphogenesis","1/28","116/21895",0.13828506085833,0.209811816474707,0.132178098098101,"ZPR3",1
"GO:0015849","GO:0015849","organic acid transport","1/28","120/21895",0.142708254527464,0.211657186490172,0.133340651776105,"ATSPLA2-ALPHA",1
"GO:0046942","GO:0046942","carboxylic acid transport","1/28","120/21895",0.142708254527464,0.211657186490172,0.133340651776105,"ATSPLA2-ALPHA",1
"GO:0016042","GO:0016042","lipid catabolic process","1/28","123/21895",0.146011273855218,0.213389677996255,0.134432093793494,"ATSPLA2-ALPHA",1
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process","1/28","124/21895",0.147109550739843,0.213389677996255,0.134432093793494,"AtEPFL9",1
"GO:0009411","GO:0009411","response to UV","1/28","127/21895",0.150396215520082,0.21357746178825,0.134550394587494,"CYP84A1",1
"GO:0048509","GO:0048509","regulation of meristem development","1/28","130/21895",0.153670665592133,0.21357746178825,0.134550394587494,"ZPR3",1
"GO:0006869","GO:0006869","lipid transport","1/28","131/21895",0.15475944213077,0.21357746178825,0.134550394587494,"ATSPLA2-ALPHA",1
"GO:0009698","GO:0009698","phenylpropanoid metabolic process","1/28","133/21895",0.156932944675998,0.21357746178825,0.134550394587494,"CYP84A1",1
"GO:0044092","GO:0044092","negative regulation of molecular function","1/28","133/21895",0.156932944675998,0.21357746178825,0.134550394587494,"ZPR3",1
"GO:0005996","GO:0005996","monosaccharide metabolic process","1/28","134/21895",0.158017673908103,0.21357746178825,0.134550394587494,"CRB",1
"GO:0048527","GO:0048527","lateral root development","1/28","135/21895",0.159101057260457,0.21357746178825,0.134550394587494,"AtLrgB",1
"GO:0051094","GO:0051094","positive regulation of developmental process","1/28","136/21895",0.160183096341188,0.21357746178825,0.134550394587494,"AtEPFL9",1
"GO:0042445","GO:0042445","hormone metabolic process","1/28","142/21895",0.166647190944135,0.219974292046258,0.138580295627228,"AMI1",1
"GO:0010073","GO:0010073","meristem maintenance","1/28","145/21895",0.169861220272942,0.221996842336914,0.139854470052761,"ZPR3",1
"GO:0048528","GO:0048528","post-embryonic root development","1/28","148/21895",0.173063294966162,0.223706311884372,0.140931408603392,"AtLrgB",1
"GO:0009642","GO:0009642","response to light intensity","1/28","151/21895",0.176253457848293,0.223706311884372,0.140931408603392,"Lhca5",1
"GO:0010118","GO:0010118","stomatal movement","1/28","151/21895",0.176253457848293,0.223706311884372,0.140931408603392,"AtLrgB",1
"GO:0010876","GO:0010876","lipid localization","1/28","160/21895",0.185752901663141,0.233517933519377,0.147112573748252,"ATSPLA2-ALPHA",1
"GO:0015711","GO:0015711","organic anion transport","1/28","170/21895",0.196183944361827,0.241339655110113,0.152040133602065,"ATSPLA2-ALPHA",1
"GO:0048638","GO:0048638","regulation of developmental growth","1/28","170/21895",0.196183944361827,0.241339655110113,0.152040133602065,"ZPR3",1
"GO:0090627","GO:0090627","plant epidermal cell differentiation","1/28","172/21895",0.198254633712317,0.241339655110113,0.152040133602065,"AtEPFL9",1
"GO:0044550","GO:0044550","secondary metabolite biosynthetic process","1/28","173/21895",0.199288048537896,0.241339655110113,0.152040133602065,"CYP84A1",1
"GO:0090696","GO:0090696","post-embryonic plant organ development","1/28","193/21895",0.219688631636394,0.263626357963672,0.166080400950001,"AtLrgB",1
"GO:0090698","GO:0090698","post-embryonic plant morphogenesis","1/28","203/21895",0.229700050549005,0.273156816869087,0.172084438059473,"AtEPFL9",1
"GO:0009814","GO:0009814","defense response, incompatible interaction","1/28","207/21895",0.233669838428558,0.2753965952908,0.173495462743008,"NdhN",1
"GO:0006644","GO:0006644","phospholipid metabolic process","1/28","218/21895",0.244485298340427,0.285593445848994,0.179919315965475,"ATSPLA2-ALPHA",1
"GO:0009611","GO:0009611","response to wounding","1/28","222/21895",0.248381578784169,0.287599722802722,0.181183238448286,"CRB",1
"GO:0040008","GO:0040008","regulation of growth","1/28","239/21895",0.264725686908397,0.303859049320943,0.191426354835363,"ZPR3",1
"GO:0010817","GO:0010817","regulation of hormone levels","1/28","254/21895",0.27886190396149,0.316717432329298,0.199526931052747,"AMI1",1
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","1/28","256/21895",0.28072681501915,0.316717432329298,0.199526931052747,"AMI1",1
"GO:0090558","GO:0090558","plant epidermis development","1/28","283/21895",0.305452425905681,0.336987491987,0.212296745350662,"AtEPFL9",1
"GO:0048507","GO:0048507","meristem development","1/28","284/21895",0.306352265442727,0.336987491987,0.212296745350662,"ZPR3",1
"GO:0050832","GO:0050832","defense response to fungus","1/28","284/21895",0.306352265442727,0.336987491987,0.212296745350662,"NdhN",1
"GO:0006820","GO:0006820","anion transport","1/28","299/21895",0.319715705891662,0.348780770063631,0.21972632244838,"ATSPLA2-ALPHA",1
"GO:0019748","GO:0019748","secondary metabolic process","1/28","363/21895",0.373995728566677,0.40465111615411,0.254923749411281,"CYP84A1",1
"GO:0045087","GO:0045087","innate immune response","1/28","371/21895",0.380479612594843,0.407597193909179,0.256779731410089,"NdhN",1
"GO:0009620","GO:0009620","response to fungus","1/28","374/21895",0.382894333672259,0.407597193909179,0.256779731410089,"NdhN",1
"GO:0065009","GO:0065009","regulation of molecular function","1/28","381/21895",0.388493440009933,0.410249072650489,0.258450372722397,"ZPR3",1
"GO:0006955","GO:0006955","immune response","1/28","387/21895",0.393253655768125,0.411980020328512,0.259540842152731,"NdhN",1
"GO:0048366","GO:0048366","leaf development","1/28","402/21895",0.404998388936905,0.417654588591184,0.263115729654733,"ZPR3",1
"GO:0048580","GO:0048580","regulation of post-embryonic development","1/28","402/21895",0.404998388936905,0.417654588591184,0.263115729654733,"AtEPFL9",1
"GO:0002376","GO:0002376","immune system process","1/28","428/21895",0.424838542241766,0.434718508340411,0.273865726944916,"NdhN",1
"GO:1905392","GO:1905392","plant organ morphogenesis","1/28","448/21895",0.439664533273342,0.446428603016009,0.281242899826672,"ZPR3",1
"GO:0042742","GO:0042742","defense response to bacterium","1/28","454/21895",0.444039995967689,0.447429614257519,0.281873520943732,"CRB",1
"GO:0006979","GO:0006979","response to oxidative stress","1/28","467/21895",0.453407428629474,0.453407428629474,0.285639448658122,"NA",1
